{'reviewerId': 'NwzaQ_xzOoqw7EFNLz35tw', 'rank': 0.0001}
{'reviewerId': '4uscIP7YDERJG9oxEFed3w', 'rank': 0.3362}
{'reviewerId': 'AUeQPBLs7KWiAYBZoN3xkg', 'rank': 0.3384}
{'reviewerId': 'v4-tE0OmC1P9M75CbMOOlA', 'rank': 0.3396}
{'reviewerId': 'ZjjwAcTgiShv3aSDX0xzLg', 'rank': 0.342}
{'reviewerId': 'CNdJaOdUjLIceVxhWcMNRA', 'rank': 0.3423}
{'reviewerId': 'sboKTkDuAvdGAj8LQIaddQ', 'rank': 0.3427}
{'reviewerId': 'K-PtK3gDicUeLXYoJmDKWw', 'rank': 0.3429}
{'reviewerId': '32yMeAPlYdofpLTr-4Z47w', 'rank': 0.343}
{'reviewerId': 'Qrza-_Tu6MCBYZ4B1M06pQ', 'rank': 0.3438}
{'reviewerId': 'fveEJbUC37-tT-OOdaA5tg', 'rank': 0.3439}
{'reviewerId': 'hx8Xsk244koFUvOnvVb6fQ', 'rank': 0.344}
{'reviewerId': 'gyyDKgkZgsseLriwNtHwrA', 'rank': 0.3441}
{'reviewerId': 'c6HT44PKCaXqzN_BdgKPCw', 'rank': 0.3442}
{'reviewerId': 'KeZmfAGKpXJhhEt6j8kZjw', 'rank': 0.3444}
{'reviewerId': '-r7eyvyw0wnGOv6kV7Q6nA', 'rank': 0.3444}
{'reviewerId': 'b1TLsiRhQdfbbXahqFkVtg', 'rank': 0.3456}
{'reviewerId': 'uJMTDeih7mW6YXpP18yMNA', 'rank': 0.346}
{'reviewerId': '2twfOpOzul0ggUgFpdDqaQ', 'rank': 0.3461}
{'reviewerId': 'RPD2MK_RJbCY_GFsLAZjig', 'rank': 0.3461}
{'reviewerId': 'X8CgSu1t6CVGsZgYjYrRqg', 'rank': 0.3465}
{'reviewerId': '3ojxCWOn4hHvmOCk_WsI8w', 'rank': 0.3474}
{'reviewerId': 'kIv__6PJpV0ABNfnabJE5w', 'rank': 0.3478}
{'reviewerId': '3Ttx_EwurF4tVRn723SIjw', 'rank': 0.3478}
{'reviewerId': 'uJK7-K3781R7Bn7QVdVcsg', 'rank': 0.3481}
{'reviewerId': 'B_n1dqlys5u302n0YUn5NA', 'rank': 0.3491}
{'reviewerId': 'BSad_A8gpQ0_D-wrabpMLQ', 'rank': 0.3493}
{'reviewerId': '5bcULvg_jQxT8pnA3iFUMg', 'rank': 0.3499}
{'reviewerId': 'E0ZywLUXqSrHbcLo9tGF_g', 'rank': 0.3503}
{'reviewerId': 'NkVYcoaThHjOfTTgq6OdHQ', 'rank': 0.3506}
{'reviewerId': 'GB3qwSzhx2d8DmDSImBWdg', 'rank': 0.351}
{'reviewerId': 'g2pjJLw2362ne09i2xjgoQ', 'rank': 0.3527}
{'reviewerId': 'fndYlWBXCGu1vL5y8-kr4Q', 'rank': 0.3528}
{'reviewerId': 'P91CCJRV0wdLmUxwzzV7CQ', 'rank': 0.353}
{'reviewerId': 'g5J73HwrmtxrUeRV2zfNXg', 'rank': 0.3534}
{'reviewerId': 'Ai6hdmV5-nVglscxLbxSGw', 'rank': 0.3537}
{'reviewerId': 'DrTmpnMmhxDs2wV7i8PyOg', 'rank': 0.3539}
{'reviewerId': 'ojvZZ_ZWRlfJDJN_kV1ESQ', 'rank': 0.354}
{'reviewerId': 'UHgXmu7hl-o078IW_Fp4dg', 'rank': 0.3542}
{'reviewerId': '9is5euDJVOQHAXlPPpmmpg', 'rank': 0.3544}
{'reviewerId': '4GrQqsh6HUA1gyXOII9oIw', 'rank': 0.3545}
{'reviewerId': 'g2YnG8VUb9opaWF6fx6viQ', 'rank': 0.3546}
{'reviewerId': '5wVMvCjRp2lVHvAsi15hAQ', 'rank': 0.3564}
{'reviewerId': 'RU7bd3h2f6pBlf8BfAyxGQ', 'rank': 0.3565}
{'reviewerId': 'yJsv2VacazKXMxLbAmKN-Q', 'rank': 0.3566}
{'reviewerId': 'iw_6JAAw9FAIv2YkbLcMFA', 'rank': 0.3568}
{'reviewerId': 'RVo4ydYRjDbDfGcSSBRCEg', 'rank': 0.3568}
{'reviewerId': 'pK-aWPU1g8sI93jb3OGCsQ', 'rank': 0.3573}
{'reviewerId': '0r-GI6qXs51qNsvQIxV_Ow', 'rank': 0.3585}
{'reviewerId': '-peSWOplbo-9aPt3ZJr8QQ', 'rank': 0.3586}
{'reviewerId': 'DnPBBREBYZaluveq_BgKEA', 'rank': 0.3592}
{'reviewerId': 'D1Wbw8tlt8sNCq049No5pA', 'rank': 0.3594}
{'reviewerId': 'oC1C9J8L41BQLs-pngA0cQ', 'rank': 0.3598}
{'reviewerId': 'MXjOTJON8gFsXcXpfNpuig', 'rank': 0.3602}
{'reviewerId': '5Uh3SKmUGtM5y2G5EzX1XQ', 'rank': 0.3602}
{'reviewerId': 'TZExGajxC02oetl7iQ77eg', 'rank': 0.3606}
{'reviewerId': 'hj4ThTcXYwUXJwBRPCauTw', 'rank': 0.3608}
{'reviewerId': 't-_mu5j9E6LYd1BlpvAfAQ', 'rank': 0.3611}
{'reviewerId': 'KVQTyDkfvmODZlSP_YNL5Q', 'rank': 0.3619}
{'reviewerId': 'b9doUUWLkz4-lxctrnkxqw', 'rank': 0.3619}
{'reviewerId': 'McW4Az_hS3UmZNX-gWwB3A', 'rank': 0.3625}
{'reviewerId': 'xupIYrEgJHC7hkEx8KDQCw', 'rank': 0.3633}
{'reviewerId': 'Vgxyd-HuA0mGr4t2OueJ7g', 'rank': 0.3636}
{'reviewerId': 'Vnja4xoPVQ7BLXIsVy_cFw', 'rank': 0.3638}
{'reviewerId': 'EU2V6NOtkDkMtbIJEeEjzw', 'rank': 0.3639}
{'reviewerId': 'YPuefjfa8t8rI0Cu2D3zJQ', 'rank': 0.3641}
{'reviewerId': 'iGk7RtGln4rIf4tp6uArZA', 'rank': 0.3641}
{'reviewerId': 'XCsZ3hWa_6oP1WkWvK7pmg', 'rank': 0.3647}
{'reviewerId': 'RqUJo6tjD8m4JEuZ37VN5g', 'rank': 0.3655}
{'reviewerId': 'GPS-d7wOJvca9PW_xliTYA', 'rank': 0.3656}
{'reviewerId': 'oEHpQXv1s_upFtRN0SYJRA', 'rank': 0.366}
{'reviewerId': '6veSoRwdfGBjxigxV91BsQ', 'rank': 0.366}
{'reviewerId': 'AMR0ruU2sh4A3JDE4Z2csA', 'rank': 0.3662}
{'reviewerId': 'a0rG3X-lQjz9FNhIl-xUcw', 'rank': 0.3673}
{'reviewerId': 'rXops73qsJgW91oImt7UJA', 'rank': 0.3677}
{'reviewerId': 'AMeXVHeZSejKZ6N80XQBRg', 'rank': 0.368}
{'reviewerId': 'Yv5z62QJ1Gwc3WWealjXxw', 'rank': 0.3682}
{'reviewerId': '2MNuqIDGkjGz0w424USrgA', 'rank': 0.3684}
{'reviewerId': 'aJ4j-PWRUtbpu0uXALersg', 'rank': 0.3693}
{'reviewerId': 'om5ZiponkpRqUNa3pVPiRg', 'rank': 0.3695}
{'reviewerId': 'fHypZQSHGU8Zg4PkyaPopA', 'rank': 0.3703}
{'reviewerId': 'uqY0yL_zKk-4CcOdEDJ-Ow', 'rank': 0.3731}
{'reviewerId': '65uUyG9yuF0rdMh0z7ajaA', 'rank': 0.375}
{'reviewerId': 'KwIU9DBHSPeqW5MnMAwHxQ', 'rank': 0.3757}
{'reviewerId': 'z-KkYvu4klkBOSUfgKoTJQ', 'rank': 0.3786}
{'reviewerId': '3ymeKNMcyEFeJhP6VZknPg', 'rank': 0.3787}
{'reviewerId': 'b0p3fOxJcZjB3iTl7zoqTA', 'rank': 0.3811}
{'reviewerId': 'P4tSZPeEeDgVWaJH5hwwAA', 'rank': 0.3817}
{'reviewerId': 'KiHezw05wPk7Q6q3j_JNUA', 'rank': 0.3823}
{'reviewerId': 'r7kbJcKqJ3dJ3TYevNVIRA', 'rank': 0.3832}
{'reviewerId': 'rY8zJoH5xf8s5jO3HFoGZw', 'rank': 0.3836}
{'reviewerId': 'Nlfemj273YV_Ro3dwep8Kw', 'rank': 0.3843}
{'reviewerId': 'kV0-BeGBGAKNL_WXykQbLA', 'rank': 0.3869}
{'reviewerId': 'rzq5nqG2NG13o3ISxJSrsQ', 'rank': 0.3887}
{'reviewerId': 'qQecSd0lynfB4g-LPa9JCw', 'rank': 0.3896}
{'reviewerId': 'Bs-YIZ4KwRv5g7UfDkJdug', 'rank': 0.3955}
{'reviewerId': '5IX9FOesKrLRyz618xc6tw', 'rank': 0.3961}
{'reviewerId': 'Ql1eg922BG8-JVp_zDFwcg', 'rank': 0.4005}
{'reviewerId': 'eyjhVMPb-jzshQVJ5YB-6g', 'rank': 0.4012}
{'reviewerId': '_EKc_Yt6fisshXrtBXNwhA', 'rank': 0.4061}
{'reviewerId': 'cDAdfpWUkpP9BB_aW4qjbA', 'rank': 0.4063}
{'reviewerId': 'udsJqDx2ecfRFs0UkARKww', 'rank': 0.4074}
{'reviewerId': 'uok9GoQo4HVgfd9-OdTWLA', 'rank': 0.4096}
{'reviewerId': '0STk5pBztm3SobREne5XeA', 'rank': 0.4116}
{'reviewerId': 'ElVVa0LmnbBCXhNh-l34-Q', 'rank': 0.4174}
{'reviewerId': 'p-rz5nElTuSyUV1Dzui6Yg', 'rank': 0.4177}
{'reviewerId': 'h7cX02YMLzyobfZ7E-mg-Q', 'rank': 0.4189}
{'reviewerId': 'f5RHZXM3hB9UEne98JP7pg', 'rank': 0.4192}
{'reviewerId': 'tU3sDq7hTMZs6VSnyolI1A', 'rank': 0.4207}
{'reviewerId': 'iUeZhkI0OK0BisakOkb3pQ', 'rank': 0.4212}
{'reviewerId': 'Fqau2I3qar-6AesW2rm7ZQ', 'rank': 0.4216}
{'reviewerId': 'gm2ag9nOkE2u0uTR5_OHiQ', 'rank': 0.4287}
{'reviewerId': 'QOlY5FYliVVvkgqgtjdP_w', 'rank': 0.4296}
{'reviewerId': 'xL4EOIKW6ZRM06T1lMjb_w', 'rank': 0.4299}
{'reviewerId': 'YWTvYMczr02O-okP1kqj6g', 'rank': 0.4336}
{'reviewerId': 'ExI15M-oXjHcF42-G1xv9w', 'rank': 0.4346}
{'reviewerId': 'QgPGXQqSwxhEAY5zUq3aCg', 'rank': 0.4366}
{'reviewerId': 'xGR7Svoj7uTFhIZQgN5pCQ', 'rank': 0.4367}
{'reviewerId': 'kr1NUKcXR0wnS_fLGnzDaw', 'rank': 0.437}
{'reviewerId': 'qUg4PXAT42bxV48CqPaUwQ', 'rank': 0.4379}
{'reviewerId': 'E3oc9dVvWZBRCqi7ta1H4w', 'rank': 0.4398}
{'reviewerId': '-chRuVxr2a5EyqhyBnW5Pw', 'rank': 0.4413}
{'reviewerId': '1WrXaPKsV9k7M0qXMn1gXw', 'rank': 0.4418}
{'reviewerId': 'towh4x5PawerY_TJZQJjjA', 'rank': 0.4448}
{'reviewerId': 'FH79bierETA44QEW86mx1g', 'rank': 0.4451}
{'reviewerId': 'qtE59RKEer5zTr-i7mSGtA', 'rank': 0.4468}
{'reviewerId': 'hhrUmkSUrtfuf4gVMISsLA', 'rank': 0.4508}
{'reviewerId': '1f33vJNISFbw0GaMYpEncw', 'rank': 0.4515}
{'reviewerId': 'DjNb1nsTKIsIf75n994DAw', 'rank': 0.4522}
{'reviewerId': '4f7DPAvTm8oF9_ZJ_EKBCg', 'rank': 0.4545}
{'reviewerId': 'etI0V3JBIgA2UUjIik_OEg', 'rank': 0.4578}
{'reviewerId': '2RKfUSVZBeTJ-_X9bmGmKQ', 'rank': 0.4579}
{'reviewerId': 'HLaSqQMDVvlcFPGJL_kGCA', 'rank': 0.4609}
{'reviewerId': 'UzUnpnlH1n346MDgaFMOmw', 'rank': 0.4619}
{'reviewerId': '_q_z9bIwYg2q0mSNbwxmGA', 'rank': 0.462}
{'reviewerId': 'BuLb6mmPyLqFNpWH6qWX3Q', 'rank': 0.4629}
{'reviewerId': 'M57Z4Z2YLfgv9ngjWTHLPA', 'rank': 0.4668}
{'reviewerId': 'rEfGTtQXrFavj2bqYT9pBA', 'rank': 0.4709}
{'reviewerId': 'fcR0tYEFN00Xtoodv37-kw', 'rank': 0.4722}
{'reviewerId': 'jTXj5uf5ER5siDnQK_y4aA', 'rank': 0.4728}
{'reviewerId': '06xIElWq6CAvmtk1xHJWNA', 'rank': 0.4815}
{'reviewerId': 'bgRoSGcm0mlJwBzucS3V7w', 'rank': 0.4817}
{'reviewerId': 'YhJ0B0mL4gaPDOYFYiL5IQ', 'rank': 0.4818}
{'reviewerId': '5CX8ilaGZ7kyv2rUxSdQCw', 'rank': 0.4861}
{'reviewerId': '4Xi2i_i1RzKkoJ41_1JHig', 'rank': 0.49}
{'reviewerId': 'AuXICYKDCopDrvjy72UVfw', 'rank': 0.4911}
{'reviewerId': 'kxA0vTDi1KABuA5Tgg1HKA', 'rank': 0.492}
{'reviewerId': 'SBWy7wzlHokEdK4UGx3XsQ', 'rank': 0.494}
{'reviewerId': 'f_WXCZaRHqy47npPxoAvIg', 'rank': 0.4963}
{'reviewerId': 'veoCLwTLB9pOrFnxNNRwlw', 'rank': 0.4966}
{'reviewerId': '08mOpJRCpZe3D8UHszP4FA', 'rank': 0.4967}
{'reviewerId': 'MgWicu97pwR6kEeHniQ4Tg', 'rank': 0.4968}
{'reviewerId': 'ssXAz7RahuYNDx7FeRe4Aw', 'rank': 0.4985}
{'reviewerId': 'ePB3pBx7eE6ozJ3QHRTxtw', 'rank': 0.4986}
{'reviewerId': 'bA6sFAZTIc5ddwpnB_WJUw', 'rank': 0.4992}
{'reviewerId': 'vDzJZHf1uF63LoG0DFZn2w', 'rank': 0.5025}
{'reviewerId': 'BP-PhtILS68hOkjQGcUKqg', 'rank': 0.5079}
{'reviewerId': 'Z3xYQFOLsQjhleXuMgKYMg', 'rank': 0.5079}
{'reviewerId': 'ljw-HpE8ofaWh9HCmQJ1hg', 'rank': 0.5088}
{'reviewerId': 'h9fDxlf10xNwmi9zKPnYFg', 'rank': 0.5106}
{'reviewerId': 'pCGhLbFA8Q2N_LypEOdHcw', 'rank': 0.5108}
{'reviewerId': 'OeXJXCJfKSc5oHtw-zUayA', 'rank': 0.5149}
{'reviewerId': 'ckQyi6cnOyLE1LWrfn-qww', 'rank': 0.5164}
{'reviewerId': '7LTJEuot-o0Kn7Z8Og2lwQ', 'rank': 0.5185}
{'reviewerId': '7RcRYbyK5Tgh7MmAGh1KLA', 'rank': 0.519}
{'reviewerId': 'NopvY71aQt7jt5PXFTUOBQ', 'rank': 0.5192}
{'reviewerId': 'X2QjPg0MgLzzFDYZ77N2fg', 'rank': 0.5212}
{'reviewerId': 'YNUZAPSoBlK2PwWHBQxVBg', 'rank': 0.5222}
{'reviewerId': 'b8fbXpfa1gi5rQnjXgAm0Q', 'rank': 0.523}
{'reviewerId': 'Fz3y-d7Ru7wMRnPuwG-OLA', 'rank': 0.5238}
{'reviewerId': 'GXn4ZsasLKh0qZ5g3nIqcQ', 'rank': 0.5245}
{'reviewerId': 'RjaLd1MuAYlwZkRG3lxczQ', 'rank': 0.5246}
{'reviewerId': 'CrJlQ1NYEIfmMz5RuUhMvA', 'rank': 0.5247}
{'reviewerId': 'fdVCBVz4VWLo2bMbPsco9Q', 'rank': 0.5272}
{'reviewerId': '1B_-iI2UXi0cPN35zLGPSg', 'rank': 0.5305}
{'reviewerId': 'KeZjKwMbqPU2qQO7oGgWLw', 'rank': 0.5318}
{'reviewerId': 'OXIJVK12GNTdHlmKJR7xbg', 'rank': 0.5329}
{'reviewerId': 'VPINiUt71jfnBkGcf-XX_A', 'rank': 0.5357}
{'reviewerId': 'q_QQ5kBBwlCcbL1s4NVK3g', 'rank': 0.5411}
{'reviewerId': 'jzH04vzXw5xs4sxAUWFohg', 'rank': 0.5412}
{'reviewerId': 'B4cJvWuf59j7XlTdexnVZw', 'rank': 0.5448}
{'reviewerId': '8r3xfbZvhueJ5PinUUyYRQ', 'rank': 0.5474}
{'reviewerId': 'p81PsfykFcVczr1B0T0zfQ', 'rank': 0.548}
{'reviewerId': 'GIL4XSLZguuukqZFRxHq_g', 'rank': 0.5481}
{'reviewerId': 'vWpe19iYR30nE8JvBtjwKg', 'rank': 0.5497}
{'reviewerId': 'GgxEfadUXGZ9LBwj9voNRw', 'rank': 0.5502}
{'reviewerId': 'xt8tqNaVPzgBhhftXBr-5A', 'rank': 0.5508}
{'reviewerId': 'gjRvBu1th-YobqPwPTysJQ', 'rank': 0.5573}
{'reviewerId': 'KdC7iPZxcArSX9VERfbGPA', 'rank': 0.5576}
{'reviewerId': 'U11TV1lxynwDLonw4Ofk4w', 'rank': 0.5645}
{'reviewerId': 'c8qFkI_VusWo0xZvkjfBWQ', 'rank': 0.5656}
{'reviewerId': 'T0gWkTHWRChVUe_Dn1F8nw', 'rank': 0.5672}
{'reviewerId': '56vERWd2VPTfjytCQlSc6g', 'rank': 0.5681}
{'reviewerId': 'vVda7c6O4AFKaOQo7h7exw', 'rank': 0.5681}
{'reviewerId': 'ipleTHGh9KR8hO5U1yxzXw', 'rank': 0.5732}
{'reviewerId': 'IPzVg0wE9EW2_VfJI0Uzgg', 'rank': 0.5743}
{'reviewerId': 'jwMDC4ZCoiDXl9qZtNl05w', 'rank': 0.5784}
{'reviewerId': 'To7EBxWC-Yz011V2-tdTvA', 'rank': 0.5796}
{'reviewerId': 'RjGxRoVSrRLJ-9AqvL2Wdw', 'rank': 0.5799}
{'reviewerId': '94b0y-FFFIF8hy3SJgXd-g', 'rank': 0.5817}
{'reviewerId': 'ctwwsl5_DSCzwPxtjzdl2A', 'rank': 0.5877}
{'reviewerId': 'qD51vvp5Zf5DgPEGy7yfDQ', 'rank': 0.5901}
{'reviewerId': '5QVSMS-vV4jOgDLLPV75Mw', 'rank': 0.5941}
{'reviewerId': 'ptLc4l0wjx_q5OrOjSAhog', 'rank': 0.5963}
{'reviewerId': 'LRJgblf3U3v1MwhR7GrnfA', 'rank': 0.5995}
{'reviewerId': 'kvf85ot7fhf3hqSDVJy2gA', 'rank': 0.6038}
{'reviewerId': 'm9vkagc4KEn5X47J9WGOBw', 'rank': 0.6111}
{'reviewerId': '5F_ASUSCHFf3YotkKioZ5w', 'rank': 0.6151}
{'reviewerId': '1h_UV-EwzmqZIB8uErf8ow', 'rank': 0.619}
{'reviewerId': 'qdieS2KVqTBO_9LcCVwWzQ', 'rank': 0.6241}
{'reviewerId': '7d3rYzfoTp-xRu2OUjd76w', 'rank': 0.6333}
{'reviewerId': 'JapsODq2leyIn5JTgjOvkQ', 'rank': 0.6339}
{'reviewerId': 'gjZp61JZaqcLrKjEDVSPIQ', 'rank': 0.635}
{'reviewerId': '5L0eiAkoQIVvI_XOjzhFpA', 'rank': 0.645}
{'reviewerId': 'PK3xmqmJBgU_pMMLPfpn7w', 'rank': 0.6503}
{'reviewerId': 'hcZqq-a16ZTjaM2p2MljTg', 'rank': 0.6508}
{'reviewerId': 'gZ-CewXerXlytUGV-4nFRA', 'rank': 0.6546}
{'reviewerId': 'whfjd0gIdtPXLTZKmNYqZQ', 'rank': 0.6554}
{'reviewerId': '5Us7BcHkyX7vKFbvv1a5FA', 'rank': 0.6642}
{'reviewerId': 'JjtQ1txoSd69pSwUPsWxcA', 'rank': 0.667}
{'reviewerId': 'iIx5jkLjCA-8ujObEHOHIQ', 'rank': 0.6777}
{'reviewerId': '32sxRjdlvBsQRiwuGQUeXQ', 'rank': 0.6805}
{'reviewerId': 'VHdY6oG2JPVNjihWhOooAQ', 'rank': 0.6817}
{'reviewerId': '6kWAL8wWRAe17ARc78Ay9w', 'rank': 0.6849}
{'reviewerId': 'IgkDYXTO6XP7VGi6xIOJbw', 'rank': 0.685}
{'reviewerId': 'khPkVSgyTqPxi-tscd6cDw', 'rank': 0.6863}
{'reviewerId': 'wpr6gw4FnptTrk1CeT8POg', 'rank': 0.6972}
{'reviewerId': 'eCcjxh8zjAqn-kZVWZ_HJQ', 'rank': 0.6978}
{'reviewerId': 'GpgBEengSGt1SDH67ATF8Q', 'rank': 0.7053}
{'reviewerId': 'kORGcgi0Iw2RG8gJl84MVA', 'rank': 0.7077}
{'reviewerId': 'z25c9TyWY1TdVEGxkj34jw', 'rank': 0.718}
{'reviewerId': '6RJBeJlbDGrZO91Qc2NG9A', 'rank': 0.7275}
{'reviewerId': 'Odj7rHyVCq2n-YT3Q9Sppw', 'rank': 0.7294}
{'reviewerId': 'nkN_do3fJ9xekchVC-v68A', 'rank': 0.7359}
{'reviewerId': 'PV0WD7-Dx83W14mWaWraZw', 'rank': 0.741}
{'reviewerId': 'ZNHqAaYaNBSp8s8CGfnK2Q', 'rank': 0.7442}
{'reviewerId': 'VnlUnPrfae-fbqDoXuvDbw', 'rank': 0.7598}
{'reviewerId': 'E2UCZsdVoYb3V1ef2ceGzg', 'rank': 0.764}
{'reviewerId': '7clk7hJlh9U5Kkwq7IGLEw', 'rank': 0.7845}
{'reviewerId': 'G5LXEaxhQMF_BVjNHkVr7g', 'rank': 0.8425}
{'reviewerId': 'XHuNSjrPA3Vyi7n4iVhZaQ', 'rank': 0.8522}
{'reviewerId': 'BI4lPhrUpmEySIJUywjIjQ', 'rank': 0.8562}
{'reviewerId': 'IDVX4Is4CanREchBmpFXoA', 'rank': 0.8723}
{'reviewerId': 'NN5jldDW0Puf8E3ZZjKqsg', 'rank': 0.8809}
{'reviewerId': 'OGV40r9v4MZ7r2gwkutNbw', 'rank': 0.904}
{'reviewerId': 'zxF7vwh32ccSN3CbCMlalw', 'rank': 0.9078}
{'reviewerId': 'R_f4V-wQMWx1t6hgcVhvbA', 'rank': 0.9139}
{'reviewerId': 'mxBmOz00l-6CBebMg5G91g', 'rank': 0.9509}
{'reviewerId': 'OlhH_-yyVWU6jj8H2TMSiQ', 'rank': 0.9943}
{'reviewerId': 'Bf87HcPERF9yiSjb2tQBqw', 'rank': 1.0062}
{'reviewerId': 'gjhzKWsqCIrpEd9pevbKZw', 'rank': 1.0187}
{'reviewerId': 'Mu6wz7_d6OBgRqkl4_NaXw', 'rank': 1.0765}
{'reviewerId': 'Xj0O2l0bp633ebmG468aZw', 'rank': 1.1438}
{'reviewerId': 'fa3P8dibTRU8QG-XwVMigw', 'rank': 1.1755}
{'reviewerId': 'nzsv-p1O8gCfP3XijfQrIw', 'rank': 1.2251}
{'reviewerId': 'X0-wbzpQv2n_oeSbSmoU8w', 'rank': 1.3422}
{'reviewerId': '_BHTC7nyCBoZcfiiD5cOXg', 'rank': 1.4914}
