{'reviewerID': 'UqNSytSc3hiYfKVCGwvLCg', 'rate_deviation': 0.0817, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.2553}
{'reviewerID': 'LXGlXvIzoxHVE1dqkih-BQ', 'rate_deviation': 0.0755, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.0971}
{'reviewerID': 'e09qOv6GJCFjD6SvA5z3bg', 'rate_deviation': 0.0501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'gCXNmUbuOM0EwY0DnLqiGw', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'l7MIIt0YoMVWAKa_QTCYkg', 'rate_deviation': 0.1734, 'first_time': 0.0001, 'burstiness': 0.2, 'content_similarity': 0.0825}
{'reviewerID': 'jxpavrW-66I3Obpstl8qYA', 'rate_deviation': 0.1557, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'O3S88rqsOL3Mh-ftSNQNJw', 'rate_deviation': 0.2, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0266}
{'reviewerID': '4Myw3LTiv88e21qDRi5GHQ', 'rate_deviation': 0.0001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'UbJLRSqf9_FmU3d_7Hx2sQ', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'dur6SuHozGfbVn4gQ1wr2Q', 'rate_deviation': 0.0801, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'hws8fBVk3ng_gktsW_KXnQ', 'rate_deviation': 0.1448, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.025}
{'reviewerID': '-G--fGa5W0duHyUxiKrXfw', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '5L6GOelg5mojyEPdx5UYeA', 'rate_deviation': 0.1501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'cQuVNaN5Thn8iWX7d1AIVg', 'rate_deviation': 0.0626, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'IBrL-6twlZmQBGLdV2DQiw', 'rate_deviation': 0.0608, 'first_time': 0.0001, 'burstiness': 0.4, 'content_similarity': 0.1832}
{'reviewerID': 'zz0GPfKr9Ch5RWKFv2QeqQ', 'rate_deviation': 0.0684, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.2445}
{'reviewerID': '6x3qPM172G0_Ba5jFlTwLA', 'rate_deviation': 0.0001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '-Ecm_cRLt4WI9r0P9fBGeQ', 'rate_deviation': 0.175, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.0001}
{'reviewerID': 'XPnwvakf-h8eQDoeu2zDHQ', 'rate_deviation': 0.0334, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '36LgEtwt6ROhrCtuPjfRmQ', 'rate_deviation': 0.1078, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'M0MJMuog1IwJnEgkPaBiQA', 'rate_deviation': 0.0918, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '-revik7E7JG7umKzU_OLAA', 'rate_deviation': 0.0723, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.0908}
{'reviewerID': 'w0yV8aE6ROzWixLOpu1njg', 'rate_deviation': 0.1134, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.2513}
{'reviewerID': 'ZJe2FZbXV2frvPTtAMIXeA', 'rate_deviation': 0.1264, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'pntsdbaz5nNuxSuT6k8Alg', 'rate_deviation': 0.1063, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.114}
{'reviewerID': '-kjqzgbWnoUteHiNnWJ51w', 'rate_deviation': 0.0668, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'DTWtZJAIPMrZJwUJV0DJmQ', 'rate_deviation': 0.1762, 'first_time': 0.0001, 'burstiness': 0.2, 'content_similarity': 0.173}
{'reviewerID': 'XG6pm6SSysUKN0lFGG6aKg', 'rate_deviation': 0.0334, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'rd5Rjmo0xfELP69yWJ8asg', 'rate_deviation': 0.2225, 'first_time': 0.0001, 'burstiness': 0.2, 'content_similarity': 0.2743}
{'reviewerID': 'Ao9IvqqNvqXJSj7j8b9mcg', 'rate_deviation': 0.0938, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.1779}
{'reviewerID': 'ARnxKlBDdlP4wcP8o4ypSg', 'rate_deviation': 0.1001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'hJIkUEh3gEB3ICQwzRe1UQ', 'rate_deviation': 0.0593, 'first_time': 0.0001, 'burstiness': 0.3, 'content_similarity': 0.184}
{'reviewerID': 'lOcY9Vlv0lYHies660r2Lg', 'rate_deviation': 0.105, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.1195}
{'reviewerID': 'LV1szdW7PXh5eFJ5kn2yXQ', 'rate_deviation': 0.0309, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'vAmG1--Fz-Cmxk51KhmUAg', 'rate_deviation': 0.1001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'Q9mwa5YZO3Rp0Z4KiEwImg', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'LSzC_ij9QrW5QZ-BWlYOhg', 'rate_deviation': 0.0671, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0845}
{'reviewerID': '2_sDcUKMy3wRELuKH2EGmg', 'rate_deviation': 0.0959, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.1764}
{'reviewerID': 'cOSEvHWqoT5B4d3RcZthyw', 'rate_deviation': 0.1834, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.117}
{'reviewerID': '3iJWNChYob9LvMhnwR5KyA', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'dfw6f-DKDXtz2Ds1j_CozQ', 'rate_deviation': 0.102, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.0853}
{'reviewerID': 'XxddSpdGgqWNIlj1HOgwkA', 'rate_deviation': 0.0626, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0327}
{'reviewerID': 'qDgApqioN9qReeLiNytQqw', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.2124}
{'reviewerID': 'U7AJlFe2oAaqVIlnUj-q7A', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'YhJ0B0mL4gaPDOYFYiL5IQ', 'rate_deviation': 0.0428, 'first_time': 0.0001, 'burstiness': 0.25, 'content_similarity': 0.1911}
{'reviewerID': 'yevQjePenGCg-K_V8fpOwg', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'eJEcCIzJ5bqc0QpRGHSVCw', 'rate_deviation': 0.1193, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'm3gAjCcaLjHz0ktq9lHA8A', 'rate_deviation': 0.1144, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'UgZw5ZAPJ7mwt6j3CUOQ9w', 'rate_deviation': 0.0887, 'first_time': 0.0001, 'burstiness': 0.2, 'content_similarity': 0.1522}
{'reviewerID': 'ayHlDMDiPWgoyBifSBD2Ew', 'rate_deviation': 0.2, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.1154}
{'reviewerID': 'dDHiYfwOvzOkp53E1V_fTQ', 'rate_deviation': 0.088, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0215}
{'reviewerID': 'AJmUkS2J_HVr-HTUoFTxrw', 'rate_deviation': 0.0101, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '_TkDPfW6DkJDPMcHmqVGrg', 'rate_deviation': 0.0751, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'KD0HOG_3HOXsZLlL7pa4AQ', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'D00zgeCseD6-gBkKWT-2IA', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'H3mPyJ5Jbs-Ckap16rKN8g', 'rate_deviation': 0.0001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'kIv__6PJpV0ABNfnabJE5w', 'rate_deviation': 0.0181, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.117}
{'reviewerID': '3zBJUlWtPNoZ0uN83ODbyg', 'rate_deviation': 0.1279, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'COlzL2aWFGVUTh51v1wRbA', 'rate_deviation': 0.0501, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.1948}
{'reviewerID': 'ZeCC6UAm3RiTZ9Ns5_5UtQ', 'rate_deviation': 0.1001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'fc0E3w6TYCU-qguDeCEHsQ', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'wJ2bj6gkvlPPTxZJCYZ6ew', 'rate_deviation': 0.2, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.2593}
{'reviewerID': 'uIq_9totXxiTWBAXz9qyXw', 'rate_deviation': 0.2375, 'first_time': 0.0001, 'burstiness': 0.25, 'content_similarity': 0.2992}
{'reviewerID': 'LaFxjBQZ25ubszYvwRLfhA', 'rate_deviation': 0.1751, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '38xPb09dxOQ-bS71U1JaGA', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.1897}
{'reviewerID': 'Ai0THfXbaxY-Jm6ygqn1MQ', 'rate_deviation': 0.0703, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.1825}
{'reviewerID': 'ziV4WP_am28MwNIBBaTztQ', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'qJaBubcxoyYbnnFrieOd6g', 'rate_deviation': 0.0601, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'y_W_QUMpxLX-cYFlfaPLuQ', 'rate_deviation': 0.1601, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '5P7dyinp9rcLNqxafvZGjA', 'rate_deviation': 0.1001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'JRHxiuYpY7wk-tVbVcfIjg', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.1358}
{'reviewerID': 'vayHU0StyMXOky0RGQHdaw', 'rate_deviation': 0.1001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'DNU1GWvbkwQNqs4Uk6KveA', 'rate_deviation': 0.118, 'first_time': 0.0001, 'burstiness': 0.25, 'content_similarity': 0.0554}
{'reviewerID': 'M1CwX0U13SHlSBeHd5DSkw', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.1346}
{'reviewerID': 'hDlua0bD8MDXtGLYndvYLg', 'rate_deviation': 0.1001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.1076}
{'reviewerID': 'FnDttHrOrL-KADXxbeVeLQ', 'rate_deviation': 0.1068, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'FdCXDhOuJgY3z00iI1wTng', 'rate_deviation': 0.0815, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.1231}
{'reviewerID': 'VZxrVzbNZThuryQ26s68OQ', 'rate_deviation': 0.1126, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.0132}
{'reviewerID': 'TGosES-ZAB24el62Y4Wypw', 'rate_deviation': 0.0668, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'V1OB5H503tt2Zt3ijVJq_g', 'rate_deviation': 0.0668, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '_OdkmjDV-L4w9Z89tmW-EQ', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'ebvg5h8ZhLjW4iTdndMi7w', 'rate_deviation': 0.1851, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.086}
{'reviewerID': 'MQFQiHVgMKT4g6FlhscB-A', 'rate_deviation': 0.1042, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.0981}
{'reviewerID': 'jm0kgXVEdcQ_tQNzsoNXRw', 'rate_deviation': 0.1264, 'first_time': 0.0001, 'burstiness': 0.2, 'content_similarity': 0.0526}
{'reviewerID': 'ZZ1iiAsRJfSBCxzJ6AEL2Q', 'rate_deviation': 0.0227, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.1781}
{'reviewerID': 'dDKB6FcgnF9p2JWC38e0vQ', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'QpXRM_xjge-oKNcL1MkvrQ', 'rate_deviation': 0.0751, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'AqxOSQNKd2S79WhefoO3uQ', 'rate_deviation': 0.0367, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'BYAri0ueniTgBItTbgrylA', 'rate_deviation': 0.0668, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'XrBvB0d_QuuCf8nHeytW4w', 'rate_deviation': 0.1501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '9xCdyIxzfV6J-Out6XR2FA', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '4lWnLmNdW3mAOIMgxqqyPA', 'rate_deviation': 0.1715, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'q49KYrts_SI8nekGHB6Ydw', 'rate_deviation': 0.0351, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.0886}
{'reviewerID': 'WNrAQLCNFFWBZJfpiS-CVg', 'rate_deviation': 0.1417, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.0541}
{'reviewerID': 'PjzTPmdrjbsoDYjYf3_u7w', 'rate_deviation': 0.1501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '2mll_pTDWWENqhKqfmt_Qw', 'rate_deviation': 0.143, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'pvIPGu_9dBnDb5LBcSBFNA', 'rate_deviation': 0.1723, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'Z7bpqY89ZiBHXdo7UN1kiw', 'rate_deviation': 0.1751, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '_Lk7urMwj2Dt2ckRla5e_g', 'rate_deviation': 0.1401, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'o61iyNgoRE1q3lrGxtoJSg', 'rate_deviation': 0.0376, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'EVAOGTBtRdR1808Io09Ezw', 'rate_deviation': 0.143, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'd-LgUpezH27EGLA7-hAaYw', 'rate_deviation': 0.2236, 'first_time': 0.0001, 'burstiness': 0.25, 'content_similarity': 0.2717}
{'reviewerID': 'pEGebfWFHuPRHSYk4VuYLA', 'rate_deviation': 0.1334, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'nJhLkp1spqBPBBX9uaImVA', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'lTlM0WfBm2tERvWok_4Vug', 'rate_deviation': 0.1018, 'first_time': 0.0001, 'burstiness': 0.8, 'content_similarity': 0.2819}
{'reviewerID': 'PcNSiYWGexttTiM7AYBr_A', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'oJfIxzMo3bMEa4fCIzXO7A', 'rate_deviation': 0.0251, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'mHnuVCDGYZHm-wsldecEtg', 'rate_deviation': 0.1834, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.2667}
{'reviewerID': 'AdcO5nALNF6gJBmNCkipPA', 'rate_deviation': 0.0501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'AC0Z_nMc5zIFAVHXurlEeQ', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'infU7sSpZ3xgXEAizZz4jA', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'NbwxzbxcTzx9KjOroh37VA', 'rate_deviation': 0.1024, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'x_ApmSmFeGHZ1qh1eaSpPQ', 'rate_deviation': 0.2501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.2042}
{'reviewerID': '7A5lajj4qvHSDM97Kg-x4g', 'rate_deviation': 0.175, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.0482}
{'reviewerID': '2yx9mxSnQYmWUoXb82HUwA', 'rate_deviation': 0.1557, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'VmlShd8k2tq7-O4TVx5R1Q', 'rate_deviation': 0.1289, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.0001}
{'reviewerID': 'XqW4JUKVtlnABcnwElPP4g', 'rate_deviation': 0.1201, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'uUVrIQ4f6KcIOO6xA0cgjA', 'rate_deviation': 0.135, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.1861}
{'reviewerID': 'oI1KW51gh9RfS8U5Qe9UIw', 'rate_deviation': 0.0819, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '3NlcKFJAEC8fFVgjhk40_Q', 'rate_deviation': 0.1144, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'q5zFC4BW1xnIILAZNwbk1g', 'rate_deviation': 0.0668, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'TWwaaaJZwzBKDzG0V-4T5A', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'y4RbywhbjX__TGnzZRKVhg', 'rate_deviation': 0.2334, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.2083}
{'reviewerID': 'y-LEHwdDxloo4OA1I2IrbQ', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '2yATlqRKPwa4zN3LmGNfNg', 'rate_deviation': 0.1401, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'pLCdpV7EfVrlxiRYxamDAw', 'rate_deviation': 0.1334, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.2187}
{'reviewerID': 'GgnzT-zz043PW4ITu2fCQA', 'rate_deviation': 0.1, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.2092}
{'reviewerID': 'VaFTTRHMtb0sPh8i8tOd6A', 'rate_deviation': 0.0001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'b1JtzQlmWzMUW0lGS1vNVw', 'rate_deviation': 0.1501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'sN7XvSrli_ymtfHOfEgenQ', 'rate_deviation': 0.0501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '5gTvfEVj6riBxESWxoWLUA', 'rate_deviation': 0.1126, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.062}
{'reviewerID': 'GpXHZzZXfAL6u6beIC0cIA', 'rate_deviation': 0.1252, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.2555}
{'reviewerID': '5Qm10OBgRTxgdcdibjbzPw', 'rate_deviation': 0.067, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.0478}
{'reviewerID': 'x61A5l_qWcI-ryoRD88Gxg', 'rate_deviation': 0.1945, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0663}
{'reviewerID': 'wxgkRlw_FXsYOriVHcQQ0w', 'rate_deviation': 0.1377, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.0744}
{'reviewerID': 'VMhGW_OQO-Vy3lGEUfVZzw', 'rate_deviation': 0.0751, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'ghFWPsSQIlrLKZ9k35-gWw', 'rate_deviation': 0.0251, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'YMxJL6OrtPT8SeZfBaFH5w', 'rate_deviation': 0.1212, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.1958}
{'reviewerID': 'J_yqDLOIcifK1TQZToT4Ng', 'rate_deviation': 0.1126, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.1602}
{'reviewerID': '_Sv2sjH4W5pkwKAC8rfSxw', 'rate_deviation': 0.1084, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.0201}
{'reviewerID': 'uZhpw9YgNvae3jxqHr1gNw', 'rate_deviation': 0.1484, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.0955}
{'reviewerID': 'Nwv_MakJ1Q0Bf6OM0tnL-A', 'rate_deviation': 0.0751, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '6vQDm-sVmd0etiGQSg8hOg', 'rate_deviation': 0.1619, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.1771}
{'reviewerID': 'Gbya-iRmLtgVTFLMllh3uw', 'rate_deviation': 0.1251, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'JhTpuuzP5dqUH2YyYPilNA', 'rate_deviation': 0.1668, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'WiBFaUtyIeBSfFSYpsnXLg', 'rate_deviation': 0.2094, 'first_time': 0.0001, 'burstiness': 0.25, 'content_similarity': 0.234}
{'reviewerID': '4pkwZtReo567WH0_NHiYIg', 'rate_deviation': 0.0668, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'oQl40k4Uk6tPItyGy0dvhA', 'rate_deviation': 0.1501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'BEx5-fSKqiP7HOhuJjDPiw', 'rate_deviation': 0.0713, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.2344}
{'reviewerID': 'AKU2ejMTOh8xBffEQ1J08A', 'rate_deviation': 0.0072, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'J5kkrk0wd6F1Oxl0TlY-aw', 'rate_deviation': 0.0546, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '6veSoRwdfGBjxigxV91BsQ', 'rate_deviation': 0.1387, 'first_time': 0.0001, 'burstiness': 0.3, 'content_similarity': 0.0861}
{'reviewerID': 'CuReQYccz03tMxKDBVI3oA', 'rate_deviation': 0.0751, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'DAerDvlG-xxbg5cc1q4ixg', 'rate_deviation': 0.0601, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '_HHQkMLfGJJmdR_jlMP-Hg', 'rate_deviation': 0.1833, 'first_time': 0.0001, 'burstiness': 0.75, 'content_similarity': 0.1238}
{'reviewerID': 'yt4SUtdrCSZkpLz0nnMJTA', 'rate_deviation': 0.0418, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '67tY_ChmqonedPBvLCnHpw', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'kxbHp8mCWIUgSfjJVSZWhQ', 'rate_deviation': 0.0761, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.0806}
{'reviewerID': 'DtzsQUNeML-crVdRd5D5Iw', 'rate_deviation': 0.2556, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.1162}
{'reviewerID': 'mjhWLVWw7UiZobtXZ-Vmyg', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'XTyB95EyMYfZoAPsslLp4Q', 'rate_deviation': 0.1278, 'first_time': 0.0001, 'burstiness': 0.2, 'content_similarity': 0.2005}
{'reviewerID': '2SwGt1jYNFlXqlJbINo7cQ', 'rate_deviation': 0.075, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.1579}
